transaction_id,user_id,date,category,amount
TXN0039215,U06362,2025-10-20,Transfer,167.21
TXN0039216,U03445,2025-10-25,Food & Drink,39.02
TXN0039217,U00360,2024-11-17,Bills,96.63
TXN0039218,U02600,2024-09-22,Entertainment,71.51
TXN0039219,U07787,2025-12-27,Shopping,136.63
TXN0039220,U01049,2025-10-17,Shopping,73.16
TXN0039221,U04805,2024-06-17,Food & Drink,29.25
TXN0039222,U07460,2025-10-14,Food & Drink,72.12
TXN0039223,U05602,2025-10-07,Food & Drink,65.67
TXN0039224,U00071,2025-09-30,Food & Drink,67.58
TXN0039225,U00521,2025-08-10,Shopping,31.9
TXN0039226,U03655,2024-12-03,Shopping,119.94
TXN0039227,U00242,2025-06-13,Bills,489.49
TXN0039228,U00338,2024-12-20,Shopping,152.28
TXN0039229,U05141,2025-12-21,Transfer,286.92
TXN0039230,U01188,2025-11-01,Transfer,1849.33
TXN0039231,U06433,2024-11-27,Shopping,74.95
TXN0039232,U03625,2025-01-19,Transfer,1122.01
TXN0039233,U00790,2025-11-07,Food & Drink,16.53
TXN0039234,U07972,2025-11-25,Shopping,93.19
TXN0039235,U06535,2025-06-14,Transport,18.19
TXN0039236,U01145,2025-10-20,Food & Drink,18.99
TXN0039237,U01085,2024-06-28,Bills,383.29
TXN0039238,U00898,2025-05-15,Transport,10.93
TXN0039239,U05666,2025-10-06,Transport,52.69
TXN0039240,U02481,2025-11-09,Food & Drink,50.62
TXN0039241,U05581,2025-11-01,Transport,39.05
TXN0039242,U01434,2025-07-01,Food & Drink,68.44
TXN0039243,U06849,2025-04-06,Shopping,118.98
TXN0039244,U03065,2025-08-22,Food & Drink,6.28
TXN0039245,U01912,2025-01-13,Transport,14.34
TXN0039246,U04298,2024-11-06,Food & Drink,79.22
TXN0039247,U04873,2025-08-01,Transport,3.67
TXN0039248,U05686,2025-12-08,Entertainment,132.77
TXN0039249,U03564,2024-11-05,Transfer,36.8
TXN0039250,U04217,2025-06-28,Shopping,114.32
TXN0039251,U00506,2025-11-28,Shopping,52.06
TXN0039252,U06900,2024-07-27,Shopping,19.02
TXN0039253,U05249,2024-08-18,Crypto,246.16
TXN0039254,U04438,2025-12-26,Shopping,31.9
TXN0039255,U01853,2025-11-20,Shopping,10.77
TXN0039256,U06536,2024-08-20,Shopping,124.3
TXN0039257,U01986,2025-12-12,Food & Drink,17.71
TXN0039258,U06543,2025-12-20,Entertainment,99.93
TXN0039259,U05700,2025-03-08,Transport,40.21
TXN0039260,U04374,2025-03-06,Travel,1002.64
TXN0039261,U01773,2024-04-11,Bills,231.46
TXN0039262,U03304,2025-11-17,Shopping,40.13
TXN0039263,U05266,2025-04-20,Travel,772.15
TXN0039264,U03910,2025-11-11,Shopping,59.19
TXN0039265,U06650,2025-09-25,Transfer,1968.44
TXN0039266,U03481,2025-12-19,Food & Drink,58.53
TXN0039267,U07042,2024-07-29,Bills,47.72
TXN0039268,U03903,2024-12-22,Shopping,26.01
TXN0039269,U01438,2025-07-09,Stocks,770.48
TXN0039270,U04542,2025-12-30,Entertainment,59.3
TXN0039271,U07127,2024-04-03,Shopping,83.24
TXN0039272,U05778,2025-10-25,Food & Drink,20.31
TXN0039273,U07655,2025-09-18,Food & Drink,17.0
TXN0039274,U06248,2025-12-26,Bills,454.51
TXN0039275,U03915,2025-10-19,Bills,369.68
TXN0039276,U07871,2025-10-03,Shopping,55.4
TXN0039277,U07815,2025-01-17,Shopping,5.65
TXN0039278,U00298,2025-12-31,Entertainment,57.36
TXN0039279,U06519,2025-11-17,Food & Drink,8.21
TXN0039280,U02771,2025-10-21,Transfer,1755.62
TXN0039281,U06002,2025-08-11,Food & Drink,57.84
TXN0039282,U07768,2025-10-21,Bills,385.92
TXN0039283,U01457,2025-01-12,Crypto,377.87
TXN0039284,U03065,2025-11-28,Transport,27.7
TXN0039285,U01214,2025-06-22,Food & Drink,56.87
TXN0039286,U00096,2025-08-11,Food & Drink,59.81
TXN0039287,U05729,2025-03-03,Shopping,161.93
TXN0039288,U01513,2025-11-20,Transport,47.31
TXN0039289,U06631,2025-12-24,Food & Drink,37.42
TXN0039290,U03138,2024-10-15,Shopping,192.48
TXN0039291,U02519,2025-08-22,Entertainment,63.89
TXN0039292,U05495,2025-08-20,Shopping,63.52
TXN0039293,U02772,2025-03-15,Travel,240.48
TXN0039294,U00220,2025-10-24,Shopping,132.78
TXN0039295,U01391,2025-03-23,Shopping,133.88
TXN0039296,U07313,2025-12-01,Food & Drink,43.62
TXN0039297,U07971,2025-11-01,Food & Drink,78.92
TXN0039298,U05677,2025-11-27,Transport,5.83
TXN0039299,U06161,2025-04-13,Crypto,407.14
TXN0039300,U07779,2024-10-16,Shopping,155.4
TXN0039301,U07737,2025-10-22,Transport,25.63
TXN0039302,U01884,2024-07-04,Travel,913.47
TXN0039303,U02637,2025-12-23,Entertainment,85.33
TXN0039304,U04739,2024-10-31,Food & Drink,24.98
TXN0039305,U00328,2025-07-04,Travel,1859.14
TXN0039306,U00586,2025-10-05,Transport,48.52
TXN0039307,U07667,2025-08-31,Shopping,109.54
TXN0039308,U04638,2024-12-17,Shopping,92.84
TXN0039309,U05833,2025-09-06,Entertainment,142.63
TXN0039310,U03011,2025-12-19,Shopping,116.46
TXN0039311,U07643,2025-07-14,Travel,2149.94
TXN0039312,U01987,2025-04-16,Food & Drink,69.88
TXN0039313,U04713,2024-11-16,Travel,2429.56
TXN0039314,U02251,2025-05-25,Shopping,180.66
TXN0039315,U01308,2025-10-04,Crypto,648.82
TXN0039316,U01366,2025-05-03,Bills,370.25
TXN0039317,U04770,2025-08-10,Food & Drink,18.7
TXN0039318,U05387,2025-07-16,Shopping,38.92
TXN0039319,U02379,2025-10-26,Entertainment,38.26
TXN0039320,U04404,2025-12-03,Bills,41.01
TXN0039321,U06844,2025-05-12,Bills,356.38
TXN0039322,U06310,2025-05-03,Food & Drink,74.61
TXN0039323,U01225,2025-05-15,Shopping,102.07
TXN0039324,U04025,2024-10-27,Stocks,4582.59
TXN0039325,U00723,2025-01-08,Transfer,682.51
TXN0039326,U02988,2025-08-16,Food & Drink,8.98
TXN0039327,U00553,2025-12-17,Food & Drink,38.93
TXN0039328,U00244,2025-10-05,Entertainment,111.35
TXN0039329,U05628,2025-06-18,Shopping,167.8
TXN0039330,U01532,2024-09-08,Food & Drink,59.08
TXN0039331,U05684,2025-12-21,Food & Drink,77.93
TXN0039332,U07883,2025-07-20,Entertainment,5.8
TXN0039333,U04488,2025-08-20,Transfer,1199.91
TXN0039334,U05057,2025-10-12,Food & Drink,64.75
TXN0039335,U00067,2025-12-26,Bills,440.6
TXN0039336,U02076,2025-09-10,Bills,256.75
TXN0039337,U06156,2024-05-04,Shopping,20.48
TXN0039338,U01954,2024-09-05,Shopping,24.31
TXN0039339,U04451,2025-05-18,Food & Drink,21.86
TXN0039340,U03839,2025-09-25,Food & Drink,68.5
TXN0039341,U00829,2025-08-22,Food & Drink,45.83
TXN0039342,U05363,2024-08-17,Entertainment,148.65
TXN0039343,U05361,2025-03-08,Transfer,868.44
TXN0039344,U06718,2025-04-17,Shopping,74.85
TXN0039345,U01012,2024-04-19,Food & Drink,44.14
TXN0039346,U03547,2025-01-31,Crypto,685.34
TXN0039347,U05842,2025-04-30,Travel,789.61
TXN0039348,U03898,2025-06-17,Entertainment,5.29
TXN0039349,U05730,2024-12-24,Transport,49.89
TXN0039350,U05558,2025-12-29,Food & Drink,41.14
TXN0039351,U04459,2025-10-19,Food & Drink,34.73
TXN0039352,U07876,2025-09-16,Travel,2815.58
TXN0039353,U01370,2025-10-23,Shopping,147.69
TXN0039354,U03852,2025-03-25,Bills,432.05
TXN0039355,U02649,2025-03-02,Shopping,23.92
TXN0039356,U07464,2025-07-05,Shopping,6.57
TXN0039357,U02819,2025-06-28,Travel,747.91
TXN0039358,U00063,2025-07-23,Food & Drink,8.25
TXN0039359,U00538,2025-02-17,Food & Drink,40.41
TXN0039360,U07634,2025-12-07,Travel,1204.31
TXN0039361,U05831,2025-10-12,Food & Drink,24.79
TXN0039362,U03217,2025-08-22,Food & Drink,18.37
TXN0039363,U07529,2025-12-30,Shopping,128.65
TXN0039364,U06787,2025-06-04,Transfer,1723.12
TXN0039365,U03025,2024-09-25,Food & Drink,8.82
TXN0039366,U03921,2025-12-28,Food & Drink,48.96
TXN0039367,U06624,2025-12-24,Food & Drink,59.34
TXN0039368,U07246,2025-04-20,Transport,15.66
TXN0039369,U05981,2025-07-05,Transfer,669.2
TXN0039370,U03707,2024-02-24,Bills,407.61
TXN0039371,U07712,2025-11-30,Food & Drink,77.12
TXN0039372,U05851,2025-11-23,Food & Drink,24.24
TXN0039373,U00506,2025-12-22,Bills,110.49
TXN0039374,U06713,2025-06-02,Food & Drink,56.71
TXN0039375,U02533,2024-09-27,Shopping,80.68
TXN0039376,U02993,2024-09-27,Bills,394.38
TXN0039377,U03791,2025-02-16,Stocks,537.14
TXN0039378,U04109,2025-05-18,Shopping,143.55
TXN0039379,U02954,2025-10-16,Transfer,1645.04
TXN0039380,U00511,2025-05-16,Shopping,177.8
TXN0039381,U05871,2025-11-27,Shopping,93.75
TXN0039382,U03625,2025-05-25,Shopping,87.76
TXN0039383,U00709,2025-07-14,Shopping,45.57
TXN0039384,U03336,2025-05-21,Food & Drink,28.56
TXN0039385,U03514,2025-01-05,Crypto,226.29
TXN0039386,U07730,2024-06-02,Stocks,1964.54
TXN0039387,U03401,2025-12-09,Food & Drink,45.18
TXN0039388,U04046,2024-11-20,Shopping,39.04
TXN0039389,U05365,2025-12-31,Food & Drink,65.71
TXN0039390,U05554,2025-11-04,Transfer,1615.92
TXN0039391,U06723,2025-01-01,Food & Drink,39.11
TXN0039392,U01692,2025-11-12,Transport,20.69
TXN0039393,U01833,2025-12-31,Shopping,99.53
TXN0039394,U02547,2025-03-31,Shopping,178.14
TXN0039395,U03646,2025-05-07,Transfer,811.63
TXN0039396,U01859,2024-09-05,Shopping,69.93
TXN0039397,U00667,2025-07-27,Shopping,132.63
TXN0039398,U01392,2025-09-17,Bills,301.03
TXN0039399,U06921,2025-10-24,Food & Drink,44.0
TXN0039400,U02020,2025-11-04,Food & Drink,78.75
TXN0039401,U05969,2025-12-27,Food & Drink,51.71
TXN0039402,U04214,2025-12-12,Entertainment,68.92
TXN0039403,U07969,2025-11-19,Transport,28.1
TXN0039404,U03153,2025-08-14,Entertainment,129.24
TXN0039405,U00033,2025-11-13,Shopping,20.96
TXN0039406,U06093,2025-02-24,Stocks,4106.84
TXN0039407,U07137,2025-07-22,Crypto,318.52
TXN0039408,U06962,2024-11-13,Shopping,101.53
TXN0039409,U02949,2024-11-14,Transfer,1900.32
TXN0039410,U04242,2025-12-31,Bills,38.7
TXN0039411,U06564,2025-11-21,Bills,334.35
TXN0039412,U04525,2024-03-23,Bills,363.81
TXN0039413,U00951,2025-12-31,Shopping,187.43
TXN0039414,U00719,2024-10-27,Transport,45.27
TXN0039415,U04915,2025-11-13,Shopping,34.78
TXN0039416,U07759,2025-10-11,Shopping,128.5
TXN0039417,U02932,2024-09-08,Entertainment,49.62
TXN0039418,U02593,2025-05-13,Shopping,130.7
TXN0039419,U04651,2025-06-09,Travel,583.39
TXN0039420,U05983,2025-04-06,Stocks,206.61
TXN0039421,U02817,2024-12-20,Food & Drink,65.29
TXN0039422,U07354,2025-04-11,Bills,257.46
TXN0039423,U05348,2025-09-29,Shopping,45.21
TXN0039424,U04861,2025-01-06,Food & Drink,63.96
TXN0039425,U01391,2024-09-20,Bills,34.06
TXN0039426,U06179,2025-12-14,Shopping,159.72
TXN0039427,U01551,2025-09-10,Shopping,147.02
TXN0039428,U05996,2025-08-14,Food & Drink,15.61
TXN0039429,U06249,2024-12-18,Transport,38.17
TXN0039430,U05308,2025-04-16,Shopping,38.41
TXN0039431,U06520,2025-08-04,Entertainment,43.23
TXN0039432,U04108,2025-06-13,Shopping,17.75
TXN0039433,U05882,2025-06-23,Crypto,278.87
TXN0039434,U03374,2025-12-03,Crypto,740.32
TXN0039435,U06127,2024-04-24,Bills,134.19
TXN0039436,U03240,2025-08-03,Shopping,20.96
TXN0039437,U05099,2024-09-22,Transfer,1440.64
TXN0039438,U05774,2024-03-28,Shopping,135.82
TXN0039439,U01097,2025-10-25,Shopping,131.56
TXN0039440,U01632,2025-11-20,Transport,24.08
TXN0039441,U01274,2025-12-08,Bills,324.71
TXN0039442,U04676,2025-10-23,Shopping,108.86
TXN0039443,U01072,2025-10-03,Crypto,748.25
TXN0039444,U06403,2025-05-08,Food & Drink,57.25
TXN0039445,U06039,2025-12-13,Crypto,149.0
TXN0039446,U00276,2025-10-24,Shopping,115.82
TXN0039447,U05815,2025-07-22,Shopping,149.81
TXN0039448,U07301,2025-07-21,Shopping,115.56
TXN0039449,U05766,2025-11-30,Travel,1909.98
TXN0039450,U02323,2024-10-16,Shopping,64.08
TXN0039451,U03479,2025-10-11,Entertainment,92.37
TXN0039452,U07867,2025-11-18,Shopping,155.48
TXN0039453,U07183,2024-12-07,Transport,36.88
TXN0039454,U03114,2025-09-30,Shopping,107.02
TXN0039455,U03199,2024-09-05,Transport,8.4
TXN0039456,U01223,2025-11-08,Shopping,61.04
TXN0039457,U06423,2025-12-05,Shopping,74.66
TXN0039458,U01043,2025-12-08,Shopping,144.39
TXN0039459,U07651,2025-12-31,Transfer,1332.62
TXN0039460,U05524,2025-08-20,Travel,346.42
TXN0039461,U07487,2025-11-07,Shopping,80.73
TXN0039462,U07038,2025-06-02,Food & Drink,9.07
TXN0039463,U06084,2025-10-07,Crypto,664.65
TXN0039464,U02481,2025-04-21,Transfer,445.28
TXN0039465,U06207,2024-05-22,Food & Drink,75.94
TXN0039466,U03140,2025-09-28,Bills,60.71
TXN0039467,U03886,2025-12-13,Transfer,452.53
TXN0039468,U00681,2025-04-29,Food & Drink,4.85
TXN0039469,U04445,2025-11-02,Entertainment,133.76
TXN0039470,U06766,2025-01-08,Shopping,87.97
TXN0039471,U06436,2025-09-28,Transport,17.6
TXN0039472,U00614,2025-09-25,Travel,2317.73
TXN0039473,U03606,2025-12-03,Transport,4.72
TXN0039474,U05248,2025-08-22,Bills,99.49
TXN0039475,U01511,2025-10-21,Transfer,138.74
TXN0039476,U06855,2025-03-13,Entertainment,135.99
TXN0039477,U03981,2025-07-11,Food & Drink,75.11
TXN0039478,U06408,2025-11-15,Transfer,1269.89
TXN0039479,U03872,2024-05-25,Shopping,188.74
TXN0039480,U03072,2025-12-15,Food & Drink,42.34
TXN0039481,U00170,2025-08-06,Food & Drink,64.07
TXN0039482,U05164,2025-09-04,Shopping,116.77
TXN0039483,U01878,2025-09-01,Food & Drink,11.34
TXN0039484,U08000,2025-10-11,Food & Drink,16.73
TXN0039485,U00624,2025-08-02,Transport,50.5
TXN0039486,U04469,2025-04-12,Travel,2034.44
TXN0039487,U07184,2025-09-04,Entertainment,81.75
TXN0039488,U02441,2025-07-15,Stocks,1657.24
TXN0039489,U01088,2025-07-02,Bills,42.69
TXN0039490,U02426,2025-07-28,Bills,414.08
TXN0039491,U06088,2025-12-28,Transfer,64.87
TXN0039492,U00366,2024-11-05,Entertainment,130.59
TXN0039493,U06933,2025-08-30,Shopping,170.01
TXN0039494,U01285,2025-08-30,Food & Drink,62.95
TXN0039495,U03376,2025-10-17,Food & Drink,40.54
TXN0039496,U02047,2025-09-26,Shopping,75.5
TXN0039497,U01390,2025-01-05,Transfer,733.2
TXN0039498,U01580,2025-08-27,Shopping,56.01
TXN0039499,U02666,2025-08-13,Shopping,90.93
TXN0039500,U05717,2025-11-25,Shopping,10.16
TXN0039501,U00758,2025-04-07,Transport,58.93
TXN0039502,U02682,2025-06-18,Crypto,290.43
TXN0039503,U02756,2025-05-25,Bills,150.9
TXN0039504,U06108,2025-02-26,Transport,34.18
TXN0039505,U07146,2025-06-18,Shopping,150.86
TXN0039506,U05444,2025-05-23,Crypto,852.06
TXN0039507,U03038,2025-04-13,Bills,378.64
TXN0039508,U04865,2025-11-26,Food & Drink,6.13
TXN0039509,U05710,2025-10-24,Stocks,4460.92
TXN0039510,U00020,2025-11-28,Entertainment,16.49
TXN0039511,U02933,2025-10-30,Shopping,27.25
TXN0039512,U02473,2024-07-06,Shopping,86.37
TXN0039513,U02509,2024-10-21,Shopping,55.9
TXN0039514,U06458,2025-10-21,Travel,230.29
TXN0039515,U05202,2024-07-10,Shopping,38.81
TXN0039516,U04108,2025-05-17,Shopping,124.05
TXN0039517,U00279,2025-07-25,Food & Drink,7.21
TXN0039518,U06722,2024-06-28,Transfer,1342.4
TXN0039519,U01397,2025-12-15,Bills,118.82
TXN0039520,U02424,2025-03-29,Food & Drink,22.47
TXN0039521,U02061,2025-04-22,Entertainment,97.04
TXN0039522,U04285,2025-09-29,Bills,269.12
TXN0039523,U06150,2025-02-05,Bills,49.84
TXN0039524,U03980,2025-11-11,Bills,147.61
TXN0039525,U00773,2025-08-07,Shopping,38.53
TXN0039526,U06295,2025-12-31,Transport,27.18
TXN0039527,U05395,2025-06-23,Entertainment,45.38
TXN0039528,U01680,2025-10-04,Food & Drink,54.31
TXN0039529,U05018,2025-03-22,Food & Drink,76.51
TXN0039530,U00408,2025-12-28,Food & Drink,16.48
TXN0039531,U05409,2025-06-10,Food & Drink,55.13
TXN0039532,U05044,2024-11-02,Bills,483.77
TXN0039533,U01698,2025-05-20,Shopping,159.3
TXN0039534,U06355,2025-05-17,Travel,2419.83
TXN0039535,U06113,2025-05-31,Food & Drink,14.76
TXN0039536,U00392,2025-12-28,Shopping,30.71
TXN0039537,U00198,2025-12-21,Food & Drink,5.27
TXN0039538,U01099,2025-12-26,Transport,7.89
TXN0039539,U06124,2025-12-30,Stocks,4836.84
TXN0039540,U00340,2025-05-04,Entertainment,82.38
TXN0039541,U04033,2025-11-19,Transport,56.45
TXN0039542,U03774,2025-07-13,Bills,358.58
TXN0039543,U01167,2024-10-17,Shopping,54.94
TXN0039544,U01486,2025-04-23,Stocks,4772.02
TXN0039545,U00427,2025-05-17,Bills,256.17
TXN0039546,U02090,2025-09-01,Travel,2985.87
TXN0039547,U05404,2025-12-20,Entertainment,21.98
TXN0039548,U01223,2025-12-22,Transfer,957.12
TXN0039549,U05696,2025-03-03,Transport,27.17
TXN0039550,U01634,2025-06-09,Stocks,1805.69
TXN0039551,U05951,2025-03-16,Shopping,175.42
TXN0039552,U07782,2025-11-05,Food & Drink,4.87
TXN0039553,U04637,2025-05-30,Bills,438.57
TXN0039554,U04260,2024-08-28,Bills,132.27
TXN0039555,U05844,2025-12-21,Bills,167.04
TXN0039556,U04908,2025-04-14,Food & Drink,28.3
TXN0039557,U07118,2025-12-25,Crypto,834.88
TXN0039558,U02640,2024-01-31,Shopping,136.62
TXN0039559,U01309,2025-09-25,Transfer,250.26
TXN0039560,U01270,2024-10-25,Shopping,178.24
TXN0039561,U05122,2025-05-06,Entertainment,133.5
TXN0039562,U04282,2025-12-17,Food & Drink,46.0
TXN0039563,U02674,2025-05-10,Shopping,91.83
TXN0039564,U06813,2025-12-01,Transfer,356.1
TXN0039565,U05027,2025-02-03,Shopping,170.72
TXN0039566,U07230,2025-03-27,Food & Drink,65.52
TXN0039567,U03392,2024-10-10,Transfer,430.9
TXN0039568,U04664,2025-10-03,Transfer,1576.8
TXN0039569,U07918,2025-04-10,Shopping,151.57
TXN0039570,U00739,2024-11-30,Food & Drink,78.45
TXN0039571,U02375,2025-12-11,Transport,25.94
TXN0039572,U02384,2025-08-27,Shopping,62.81
TXN0039573,U03929,2025-01-12,Shopping,147.35
TXN0039574,U02394,2025-11-12,Transfer,1792.09
TXN0039575,U03015,2025-11-07,Crypto,871.74
TXN0039576,U01211,2025-10-25,Shopping,69.13
TXN0039577,U06878,2025-11-01,Food & Drink,71.72
TXN0039578,U00877,2025-01-29,Entertainment,116.19
TXN0039579,U01538,2024-12-04,Transfer,687.79
TXN0039580,U03391,2025-08-25,Food & Drink,52.45
TXN0039581,U06548,2025-12-04,Shopping,162.18
TXN0039582,U03634,2024-08-24,Travel,2533.32
TXN0039583,U02642,2025-10-02,Shopping,152.25
TXN0039584,U02132,2024-09-16,Transport,4.65
TXN0039585,U02852,2025-06-29,Travel,2695.66
TXN0039586,U07983,2025-11-27,Food & Drink,39.88
TXN0039587,U00682,2024-08-24,Entertainment,47.44
TXN0039588,U04645,2025-05-09,Food & Drink,69.7
TXN0039589,U00286,2025-05-12,Travel,1085.75
TXN0039590,U02626,2025-09-30,Food & Drink,37.37
TXN0039591,U02025,2024-11-27,Stocks,4552.25
TXN0039592,U05647,2025-08-30,Transfer,791.57
TXN0039593,U06377,2025-11-27,Bills,368.94
TXN0039594,U03042,2024-06-20,Food & Drink,36.37
TXN0039595,U07111,2025-10-01,Shopping,58.0
TXN0039596,U06191,2025-12-26,Transport,57.98
TXN0039597,U00601,2025-09-07,Travel,2265.33
TXN0039598,U02404,2024-10-19,Shopping,8.75
TXN0039599,U03825,2025-08-30,Transport,38.41
TXN0039600,U04619,2025-01-16,Shopping,75.45
TXN0039601,U07870,2025-07-29,Food & Drink,13.67
TXN0039602,U06815,2025-11-03,Food & Drink,53.57
TXN0039603,U07429,2025-10-14,Shopping,90.89
TXN0039604,U01404,2025-08-14,Bills,68.18
TXN0039605,U05139,2025-04-16,Shopping,199.7
TXN0039606,U04919,2025-08-07,Entertainment,18.58
TXN0039607,U07269,2025-05-09,Food & Drink,79.23
TXN0039608,U01676,2025-09-30,Shopping,148.57
TXN0039609,U00744,2025-08-10,Shopping,144.37
TXN0039610,U03594,2025-11-02,Shopping,93.49
TXN0039611,U00066,2025-10-17,Food & Drink,6.54
TXN0039612,U02143,2024-10-04,Transport,35.06
TXN0039613,U05236,2025-10-02,Food & Drink,20.62
TXN0039614,U00286,2025-04-19,Shopping,54.28
TXN0039615,U05331,2025-12-20,Entertainment,71.85
TXN0039616,U05610,2025-05-26,Shopping,44.46
TXN0039617,U00985,2025-04-03,Food & Drink,26.07
TXN0039618,U06854,2025-10-31,Bills,480.59
TXN0039619,U00868,2024-11-03,Shopping,149.39
TXN0039620,U07534,2025-10-09,Transfer,1611.7
TXN0039621,U01540,2025-04-26,Food & Drink,73.09
TXN0039622,U03634,2025-08-01,Transport,40.23
TXN0039623,U02332,2025-12-09,Bills,120.8
TXN0039624,U02634,2025-05-28,Food & Drink,24.91
TXN0039625,U03233,2025-10-14,Shopping,124.87
TXN0039626,U04020,2025-03-18,Transport,15.63
TXN0039627,U06208,2025-12-20,Shopping,16.51
TXN0039628,U02598,2025-01-29,Crypto,522.78
TXN0039629,U07712,2025-08-09,Entertainment,47.49
TXN0039630,U01135,2025-05-30,Shopping,29.68
TXN0039631,U02253,2025-12-19,Bills,198.93
TXN0039632,U00338,2024-12-07,Food & Drink,59.3
TXN0039633,U07522,2024-09-04,Stocks,2399.38
TXN0039634,U04459,2025-08-07,Food & Drink,13.79
TXN0039635,U01052,2024-07-26,Shopping,59.49
TXN0039636,U01201,2024-09-08,Food & Drink,4.27
TXN0039637,U03913,2024-12-01,Shopping,19.87
TXN0039638,U01495,2024-10-20,Food & Drink,60.05
TXN0039639,U04904,2025-10-03,Transport,36.55
TXN0039640,U06884,2024-12-31,Food & Drink,46.85
TXN0039641,U07724,2025-11-08,Entertainment,6.32
TXN0039642,U06251,2025-12-01,Shopping,120.41
TXN0039643,U02591,2025-11-09,Shopping,186.49
TXN0039644,U02752,2025-02-07,Food & Drink,51.41
TXN0039645,U06058,2025-08-29,Bills,88.51
TXN0039646,U07502,2025-06-22,Travel,601.12
TXN0039647,U06342,2025-12-06,Shopping,162.98
TXN0039648,U06095,2024-04-09,Transfer,350.77
TXN0039649,U02141,2025-09-28,Stocks,4130.1
TXN0039650,U04480,2025-09-20,Transport,54.85
TXN0039651,U05744,2025-12-03,Shopping,76.06
TXN0039652,U04478,2025-06-13,Entertainment,117.16
TXN0039653,U04343,2025-12-22,Travel,1240.11
TXN0039654,U04399,2025-11-19,Shopping,71.39
TXN0039655,U05491,2025-10-07,Stocks,1164.95
TXN0039656,U02371,2025-06-25,Food & Drink,63.95
TXN0039657,U01425,2025-12-31,Travel,1860.98
TXN0039658,U07934,2024-11-17,Stocks,4530.53
TXN0039659,U06395,2025-10-18,Food & Drink,62.68
TXN0039660,U05733,2025-04-06,Bills,336.41
TXN0039661,U07155,2025-10-24,Transfer,1851.17
TXN0039662,U00807,2025-11-23,Transport,32.66
TXN0039663,U00951,2025-12-21,Entertainment,148.72
TXN0039664,U06749,2024-11-22,Shopping,148.95
TXN0039665,U00209,2025-11-28,Shopping,114.79
TXN0039666,U01868,2024-09-30,Shopping,125.03
TXN0039667,U07286,2025-05-01,Transfer,1094.46
TXN0039668,U06068,2025-10-13,Transport,42.94
TXN0039669,U06001,2025-08-07,Bills,281.15
TXN0039670,U06418,2025-08-18,Food & Drink,24.46
TXN0039671,U04334,2025-08-30,Transfer,678.03
TXN0039672,U02280,2025-03-22,Entertainment,8.42
TXN0039673,U07294,2024-10-01,Shopping,162.88
TXN0039674,U02833,2024-09-24,Transport,34.4
TXN0039675,U05507,2025-11-19,Entertainment,24.22
TXN0039676,U04403,2025-10-23,Food & Drink,15.12
TXN0039677,U00601,2025-09-16,Food & Drink,46.92
TXN0039678,U01973,2025-07-17,Shopping,144.52
TXN0039679,U03612,2025-10-07,Shopping,156.61
TXN0039680,U02529,2025-12-11,Food & Drink,61.6
TXN0039681,U07834,2024-12-30,Shopping,64.21
TXN0039682,U06136,2025-06-17,Food & Drink,74.18
TXN0039683,U07712,2025-07-30,Food & Drink,59.5
TXN0039684,U07193,2025-06-27,Transfer,1805.99
TXN0039685,U01006,2025-12-20,Entertainment,115.29
TXN0039686,U04906,2025-04-02,Shopping,57.24
TXN0039687,U02011,2025-05-04,Food & Drink,72.17
TXN0039688,U02171,2025-10-18,Food & Drink,44.32
TXN0039689,U07567,2025-11-17,Food & Drink,21.5
TXN0039690,U00049,2024-10-17,Food & Drink,64.51
TXN0039691,U03651,2025-03-05,Food & Drink,50.23
TXN0039692,U01079,2024-12-03,Transfer,1899.97
TXN0039693,U03784,2025-10-11,Transfer,1347.27
TXN0039694,U07688,2025-03-20,Shopping,5.84
TXN0039695,U02818,2025-12-17,Food & Drink,10.13
TXN0039696,U02068,2025-01-27,Shopping,171.62
TXN0039697,U05217,2024-09-15,Transport,29.26
TXN0039698,U03133,2025-01-29,Entertainment,74.29
