user_id,signup_date,country,age,plan,adopted_features,churned,days_inactive
U04645,2024-02-10,UK,24,Standard,Stocks,0,84
U04646,2025-11-05,UK,44,Premium,Travel Insurance; Vaults,0,10
U04647,2024-09-19,Poland,35,Plus,Vaults; Stocks; Travel Insurance,0,6
U04648,2024-07-19,UK,30,Standard,Crypto,1,116
U04649,2024-11-01,UK,31,Premium,Card Payments; Rewards; Vaults,0,5
U04650,2024-09-21,Spain,19,Standard,Travel Insurance,1,157
U04651,2024-03-12,Other,29,Premium,Budgeting,0,86
U04652,2024-08-08,Poland,18,Plus,Card Payments; Travel Insurance; Crypto,0,58
U04653,2025-04-10,Portugal,26,Standard,Budgeting; Travel Insurance,0,54
U04654,2025-03-13,Germany,51,Premium,FX Transfer,0,35
U04655,2025-02-05,UK,24,Standard,Vaults; FX Transfer,0,39
U04656,2024-05-31,Spain,38,Plus,Travel Insurance; Crypto; Card Payments,0,18
U04657,2024-04-27,UK,22,Standard,Vaults; Rewards,0,1
U04658,2025-11-15,UK,32,Premium,Crypto; Stocks,0,4
U04659,2024-01-08,UK,24,Standard,FX Transfer,0,23
U04660,2025-04-20,Spain,33,Metal,Rewards; Card Payments,0,5
U04661,2024-04-05,Poland,61,Plus,Stocks; Crypto,1,253
U04662,2024-06-20,UK,18,Standard,FX Transfer,0,68
U04663,2024-05-24,Other,31,Plus,Rewards; FX Transfer,0,35
U04664,2025-06-08,Other,27,Premium,FX Transfer; Budgeting; Stocks,0,1
U04665,2025-05-08,Poland,30,Premium,Card Payments,0,13
U04666,2025-02-16,Spain,24,Metal,Crypto; Stocks; Card Payments,0,3
U04667,2024-12-09,Spain,25,Metal,Budgeting; Stocks; Vaults,0,13
U04668,2024-08-24,Spain,26,Plus,Travel Insurance; Rewards; Card Payments; Budgeting; Stocks,0,40
U04669,2024-04-24,Poland,22,Standard,Vaults,1,116
U04670,2024-03-03,Germany,30,Plus,Stocks,1,91
U04671,2024-02-07,Spain,27,Standard,Crypto,0,36
U04672,2025-08-02,France,37,Premium,Budgeting; Travel Insurance; Stocks; Vaults,0,8
U04673,2025-07-27,Portugal,26,Metal,Rewards; Vaults; Card Payments; Crypto; Travel Insurance; FX Transfer; Stocks,0,13
U04674,2024-05-15,UK,29,Plus,Budgeting; Stocks; Card Payments; Vaults,0,2
U04675,2024-09-06,Poland,32,Premium,Stocks,0,9
U04676,2024-05-20,UK,18,Plus,Travel Insurance; Budgeting; Stocks,0,39
U04677,2024-11-09,Other,40,Plus,FX Transfer,1,102
U04678,2024-07-12,Germany,46,Premium,Rewards; Crypto,0,22
U04679,2024-05-24,Germany,28,Metal,Vaults; Card Payments; Travel Insurance,0,17
U04680,2024-02-22,Germany,22,Plus,Stocks; Travel Insurance; Card Payments,1,130
U04681,2025-10-19,France,52,Standard,FX Transfer,0,16
U04682,2024-07-16,Portugal,23,Standard,FX Transfer,1,124
U04683,2024-06-09,UK,34,Standard,Crypto,1,190
U04684,2025-02-26,Germany,32,Premium,Vaults; Budgeting; Crypto,0,8
U04685,2024-12-22,UK,29,Standard,Vaults; Crypto,0,88
U04686,2024-01-08,Portugal,24,Plus,Rewards,0,64
U04687,2025-10-08,Portugal,38,Standard,Crypto,0,9
U04688,2024-04-06,Other,52,Standard,Crypto; Budgeting,1,406
U04689,2024-03-03,UK,32,Standard,Card Payments,0,23
U04690,2024-05-18,Poland,42,Metal,Vaults; Card Payments; FX Transfer; Travel Insurance,0,79
U04691,2024-03-11,Spain,37,Plus,Stocks; Travel Insurance,0,71
U04692,2025-05-26,Germany,40,Premium,Card Payments; Travel Insurance; Crypto; FX Transfer; Vaults,0,73
U04693,2025-09-24,Other,36,Standard,Vaults; Crypto,0,11
U04694,2025-05-04,France,27,Standard,Card Payments,1,190
U04695,2024-11-20,Poland,27,Plus,FX Transfer; Rewards; Vaults,1,183
U04696,2025-12-12,Portugal,35,Premium,Stocks; Crypto; Card Payments; Budgeting,0,1
U04697,2025-08-31,Spain,18,Standard,Crypto,0,21
U04698,2024-11-10,France,43,Premium,Budgeting; Vaults,0,84
U04699,2025-01-28,Germany,34,Standard,Crypto,0,33
U04700,2025-03-01,UK,35,Standard,Rewards,1,124
U04701,2025-09-24,Poland,21,Metal,Crypto; FX Transfer; Budgeting; Travel Insurance; Stocks,0,13
U04702,2024-04-12,Poland,34,Plus,Rewards; Crypto,1,101
U04703,2025-05-27,Spain,26,Standard,Rewards; Travel Insurance,0,25
U04704,2025-11-16,Spain,60,Standard,Stocks,0,14
U04705,2025-10-28,France,23,Standard,Budgeting,0,1
U04706,2025-02-25,Portugal,20,Plus,Card Payments; FX Transfer,1,114
U04707,2025-10-02,UK,45,Premium,Card Payments; Stocks; Vaults,0,23
U04708,2025-12-19,Poland,25,Standard,Stocks; Travel Insurance,0,6
U04709,2024-11-24,Spain,57,Plus,Crypto; Vaults; FX Transfer; Travel Insurance; Stocks,0,56
U04710,2025-01-06,Germany,37,Premium,Travel Insurance; Card Payments; Budgeting; Crypto,0,72
U04711,2025-07-22,Germany,43,Metal,FX Transfer; Crypto; Budgeting; Travel Insurance; Card Payments; Stocks; Vaults,0,13
U04712,2024-04-02,Portugal,46,Plus,Vaults; Stocks; Budgeting,1,97
U04713,2024-02-17,Other,42,Plus,Crypto; FX Transfer; Vaults,1,201
U04714,2024-07-21,France,36,Plus,Vaults; Travel Insurance,0,11
U04715,2024-03-31,Portugal,18,Standard,Stocks,1,165
U04716,2025-12-14,UK,48,Standard,Rewards; Budgeting,0,1
U04717,2024-08-20,UK,34,Premium,Stocks,0,9
U04718,2025-08-25,UK,25,Plus,FX Transfer; Vaults; Stocks,0,33
U04719,2025-01-07,Spain,18,Standard,Stocks,0,42
U04720,2025-02-15,Poland,36,Plus,Card Payments; Travel Insurance,0,14
U04721,2024-10-03,Spain,18,Standard,Vaults,0,50
U04722,2024-06-18,Portugal,44,Plus,Vaults,0,12
U04723,2025-05-23,UK,49,Plus,Stocks; FX Transfer; Rewards,0,30
U04724,2025-03-05,France,35,Premium,Rewards; Card Payments; Travel Insurance,0,2
U04725,2025-06-15,Portugal,32,Standard,Crypto,0,17
U04726,2025-02-09,UK,34,Premium,Crypto; Travel Insurance; Stocks,0,16
U04727,2025-02-27,UK,32,Standard,Travel Insurance,0,6
U04728,2025-04-08,UK,20,Premium,Crypto; Rewards,0,22
U04729,2024-05-16,Spain,43,Plus,Vaults,1,137
U04730,2025-04-17,Portugal,25,Standard,FX Transfer; Rewards; Card Payments,0,21
U04731,2025-07-02,France,55,Premium,Crypto; Stocks; Vaults,0,23
U04732,2025-10-10,Spain,37,Standard,Stocks; Budgeting,0,14
U04733,2025-11-12,Poland,57,Standard,Budgeting,0,8
U04734,2024-11-01,Poland,42,Metal,Budgeting; Card Payments; Vaults,0,16
U04735,2024-02-18,Spain,25,Standard,FX Transfer; Travel Insurance,0,7
U04736,2025-10-10,Portugal,30,Plus,FX Transfer; Card Payments; Budgeting,0,6
U04737,2025-12-09,Spain,18,Plus,Crypto,0,4
U04738,2025-07-19,Portugal,29,Metal,Stocks; Rewards; Budgeting; Vaults,0,15
U04739,2024-10-05,Germany,43,Premium,FX Transfer; Stocks,0,38
U04740,2024-12-05,Poland,30,Standard,Travel Insurance,0,26
U04741,2024-04-19,Other,31,Plus,Budgeting; Stocks; Vaults,0,12
U04742,2025-08-27,UK,51,Standard,Stocks; Budgeting,0,10
U04743,2024-02-19,Spain,38,Metal,Card Payments; Crypto; Travel Insurance,0,13
U04744,2024-11-07,Portugal,34,Plus,Budgeting; Travel Insurance,0,25
U04745,2025-06-18,Poland,32,Standard,Vaults,0,17
U04746,2024-06-21,UK,27,Standard,Rewards,0,5
U04747,2024-06-27,UK,18,Plus,Crypto; FX Transfer,0,70
U04748,2025-06-25,Spain,52,Premium,Travel Insurance; Crypto; Vaults; Rewards; Card Payments; Budgeting,0,16
U04749,2024-08-09,UK,18,Standard,Vaults,1,444
U04750,2025-10-26,Other,44,Standard,FX Transfer; Stocks,0,21
U04751,2024-05-26,Other,33,Plus,Card Payments; Stocks; Travel Insurance,0,2
U04752,2025-10-08,UK,32,Premium,Crypto; FX Transfer; Budgeting; Rewards; Stocks; Travel Insurance,0,1
U04753,2025-10-22,Other,29,Standard,Stocks,0,12
U04754,2025-03-30,Poland,41,Plus,Rewards; Budgeting,0,26
U04755,2024-05-03,UK,38,Premium,Budgeting; Crypto; Stocks; Rewards,0,51
U04756,2025-07-21,Spain,32,Plus,Vaults; Budgeting,0,9
U04757,2025-02-14,France,37,Plus,FX Transfer,0,8
U04758,2025-10-30,Poland,49,Plus,Rewards,0,2
U04759,2024-08-12,Poland,35,Premium,Budgeting; Rewards,0,27
U04760,2024-08-16,Poland,23,Plus,Card Payments,0,23
U04761,2025-06-09,Poland,47,Metal,Budgeting; Rewards; Travel Insurance,0,23
U04762,2024-06-16,France,28,Standard,Stocks; Rewards,0,28
U04763,2024-05-10,France,39,Standard,Stocks; FX Transfer,0,32
U04764,2024-08-03,UK,42,Premium,Budgeting; Travel Insurance; FX Transfer; Card Payments,0,23
U04765,2025-08-07,Portugal,40,Plus,Travel Insurance,0,9
U04766,2025-03-17,UK,49,Standard,Travel Insurance,0,39
U04767,2025-03-23,Spain,23,Premium,Rewards; Budgeting,0,15
U04768,2025-06-16,Germany,37,Plus,Stocks,0,7
U04769,2025-08-31,UK,34,Standard,Vaults,0,6
U04770,2024-04-06,France,43,Plus,Crypto,1,92
U04771,2024-01-04,Poland,28,Plus,Vaults; FX Transfer; Rewards,1,175
U04772,2025-11-25,UK,18,Plus,Stocks; Travel Insurance; Vaults,0,3
U04773,2024-02-25,Germany,44,Standard,FX Transfer; Travel Insurance; Budgeting; Vaults,1,162
U04774,2025-12-20,Spain,42,Plus,Rewards,0,1
U04775,2025-04-09,UK,22,Standard,Rewards,0,36
U04776,2025-10-04,UK,26,Premium,Travel Insurance; Stocks,0,12
U04777,2024-08-01,UK,29,Standard,Vaults,1,91
U04778,2025-10-30,UK,21,Metal,FX Transfer,0,1
U04779,2024-05-18,UK,30,Premium,Rewards,1,131
U04780,2025-12-22,Germany,18,Standard,Stocks,0,1
U04781,2025-10-15,Spain,38,Standard,FX Transfer,0,1
U04782,2024-08-22,UK,18,Plus,Crypto,0,1
U04783,2025-05-05,Other,29,Plus,Rewards; Travel Insurance; Crypto,0,31
U04784,2025-10-17,Other,46,Premium,Rewards; Card Payments; Stocks; Budgeting; Crypto,0,40
U04785,2024-02-11,Spain,21,Premium,Stocks; Vaults; Rewards; Budgeting,0,39
U04786,2024-10-09,Spain,45,Premium,Rewards; Stocks; Budgeting; Travel Insurance,0,35
U04787,2024-08-21,UK,39,Standard,Travel Insurance,0,53
U04788,2024-10-16,UK,33,Standard,Travel Insurance,0,56
U04789,2025-02-02,UK,21,Standard,Rewards,0,54
U04790,2024-10-22,Other,26,Premium,Rewards; Budgeting; FX Transfer,0,23
U04791,2025-02-10,France,46,Premium,Stocks; Budgeting; Vaults; FX Transfer,0,2
U04792,2025-10-12,France,18,Metal,Stocks; FX Transfer; Vaults,0,3
U04793,2024-05-22,UK,59,Plus,Rewards; Budgeting,0,11
U04794,2024-03-07,Spain,47,Standard,Stocks,0,37
U04795,2025-10-25,France,27,Standard,FX Transfer,0,13
U04796,2025-05-06,UK,39,Premium,Travel Insurance; Crypto; Rewards,0,20
U04797,2025-01-04,Germany,18,Metal,FX Transfer; Stocks; Vaults; Budgeting; Crypto,0,62
U04798,2024-04-13,Portugal,46,Metal,Travel Insurance; FX Transfer; Stocks; Card Payments; Budgeting,0,15
U04799,2024-10-29,UK,35,Metal,Crypto; Rewards; FX Transfer; Card Payments,0,74
U04800,2024-11-17,Poland,18,Metal,FX Transfer; Crypto; Stocks; Travel Insurance,0,44
U04801,2025-03-13,Portugal,49,Standard,Crypto,0,10
U04802,2025-12-07,France,27,Standard,Crypto,0,3
U04803,2025-09-29,UK,34,Premium,Budgeting; Stocks,0,6
U04804,2025-12-16,UK,36,Plus,Travel Insurance; Stocks; Rewards,0,3
U04805,2024-02-16,Germany,25,Metal,Vaults; Budgeting; Rewards; FX Transfer,0,55
U04806,2024-09-11,France,28,Standard,Rewards,0,7
U04807,2024-12-24,UK,38,Standard,Rewards; Vaults,0,76
U04808,2025-11-03,Other,46,Plus,Crypto,0,2
U04809,2024-09-12,UK,23,Plus,Rewards,0,62
U04810,2025-07-30,UK,62,Standard,Travel Insurance,0,74
U04811,2025-08-02,Portugal,26,Standard,FX Transfer,0,55
U04812,2025-08-30,Spain,33,Plus,FX Transfer; Vaults,0,2
U04813,2025-07-31,Portugal,22,Standard,Card Payments,0,8
U04814,2025-08-17,UK,21,Plus,Stocks; FX Transfer,0,21
U04815,2025-01-04,Portugal,37,Plus,Travel Insurance; Card Payments; Crypto,0,63
U04816,2025-10-12,Spain,35,Plus,Budgeting; Card Payments,0,10
U04817,2025-11-16,Other,38,Plus,Vaults; Rewards; Crypto,0,15
U04818,2025-09-04,UK,34,Standard,Crypto,0,2
U04819,2025-08-12,Poland,53,Metal,Crypto; Rewards; Vaults; Budgeting; FX Transfer,0,17
U04820,2024-07-21,Other,55,Standard,FX Transfer,0,60
U04821,2025-09-10,Poland,29,Standard,Vaults; Stocks,0,42
U04822,2025-12-14,Poland,50,Plus,Rewards; FX Transfer,0,5
U04823,2025-07-23,Spain,43,Standard,Budgeting; Travel Insurance,0,8
U04824,2025-09-30,Spain,35,Plus,Stocks; Card Payments; Budgeting,0,3
U04825,2025-02-22,Portugal,20,Standard,Crypto; Travel Insurance,1,202
U04826,2024-04-02,Spain,60,Standard,Rewards; Budgeting,0,27
U04827,2025-03-19,Spain,33,Metal,Vaults; Budgeting; FX Transfer; Rewards; Crypto; Travel Insurance,0,71
U04828,2024-06-02,Spain,43,Standard,Stocks,0,5
U04829,2024-09-07,France,34,Premium,Budgeting; Rewards; Stocks; FX Transfer,1,145
U04830,2024-05-04,UK,33,Metal,Vaults; FX Transfer; Card Payments; Crypto,0,73
U04831,2025-06-14,UK,45,Standard,FX Transfer,0,15
U04832,2024-09-29,France,28,Plus,Budgeting; Vaults,1,185
U04833,2025-04-12,UK,33,Plus,Budgeting; Rewards,0,10
U04834,2024-04-10,France,18,Metal,Stocks; Budgeting; FX Transfer; Rewards,0,9
U04835,2025-06-27,France,25,Plus,Vaults; Travel Insurance; Stocks,0,42
U04836,2024-04-12,Other,46,Premium,Card Payments; Travel Insurance,0,61
U04837,2025-12-30,Poland,21,Premium,Budgeting; Travel Insurance; FX Transfer; Crypto,0,1
U04838,2024-11-21,Portugal,26,Standard,Travel Insurance,0,29
U04839,2025-10-06,Poland,35,Standard,Stocks; FX Transfer,0,1
U04840,2025-08-03,Germany,27,Premium,Budgeting; Card Payments; Vaults; Rewards,0,10
U04841,2024-10-12,Spain,26,Premium,Stocks; Vaults; FX Transfer; Crypto,0,58
U04842,2025-05-04,Germany,32,Metal,FX Transfer; Stocks; Travel Insurance; Card Payments; Crypto; Vaults,0,12
U04843,2024-10-03,UK,45,Premium,FX Transfer; Budgeting; Vaults,1,93
U04844,2024-03-17,UK,27,Premium,Travel Insurance; Rewards; Budgeting,0,63
U04845,2025-05-04,Germany,39,Premium,Stocks; FX Transfer; Crypto; Budgeting; Card Payments,0,36
U04846,2024-10-17,Other,36,Standard,Crypto,1,441
U04847,2024-11-25,UK,26,Metal,Card Payments; Stocks; Budgeting,0,21
U04848,2024-12-16,Portugal,34,Premium,Vaults,0,8
U04849,2024-06-23,Spain,23,Standard,Budgeting,1,107
U04850,2024-11-28,Spain,18,Metal,Card Payments; Budgeting; Crypto,0,15
U04851,2025-10-15,Other,38,Plus,Crypto; Rewards; Travel Insurance,0,5
U04852,2025-06-05,Spain,32,Plus,Card Payments; Stocks,0,10
U04853,2024-10-21,Poland,29,Premium,Crypto; Stocks; Travel Insurance,0,5
U04854,2024-04-04,Spain,25,Premium,Vaults; Travel Insurance,1,128
U04855,2025-11-25,Germany,45,Standard,Vaults; Stocks,0,3
U04856,2024-07-06,Poland,20,Standard,Rewards,0,44
U04857,2024-08-28,France,18,Standard,Budgeting,1,116
U04858,2024-08-22,UK,32,Plus,Travel Insurance,0,27
U04859,2025-05-14,UK,42,Premium,Budgeting,0,1
U04860,2024-10-16,Germany,27,Plus,Rewards; FX Transfer,1,154
U04861,2024-04-26,UK,36,Plus,FX Transfer; Travel Insurance; Vaults,1,328
U04862,2025-04-05,Spain,21,Standard,Crypto; Vaults,0,2
U04863,2025-08-31,Spain,29,Standard,Crypto,0,22
U04864,2025-11-20,Spain,36,Standard,Rewards; Travel Insurance,0,11
U04865,2025-11-05,UK,41,Plus,Rewards; Travel Insurance; Vaults,0,1
U04866,2024-06-08,Spain,38,Premium,Rewards; Budgeting,0,32
U04867,2025-01-06,UK,38,Standard,FX Transfer; Vaults; Crypto,0,21
U04868,2024-08-14,UK,33,Standard,Card Payments,0,48
U04869,2024-02-22,Poland,39,Metal,Vaults; Crypto; Travel Insurance; Rewards,0,37
U04870,2024-04-12,Other,54,Standard,Crypto,1,231
U04871,2024-02-07,France,43,Premium,Card Payments; Crypto; Budgeting; Travel Insurance,0,55
U04872,2025-02-17,France,33,Standard,Card Payments,0,53
U04873,2024-12-27,Poland,46,Standard,Stocks,0,11
U04874,2025-05-15,UK,43,Premium,Card Payments; Stocks; Rewards; Crypto,0,28
U04875,2025-08-18,Spain,41,Standard,Travel Insurance,0,41
U04876,2024-07-30,UK,25,Plus,Budgeting,0,66
U04877,2025-01-08,Poland,19,Premium,Crypto,0,15
U04878,2024-04-12,France,18,Plus,FX Transfer; Rewards,0,18
U04879,2025-05-27,UK,27,Standard,FX Transfer,0,10
U04880,2024-10-12,France,41,Standard,Vaults,1,156
U04881,2024-06-02,France,34,Premium,Stocks; Crypto; Budgeting,1,113
U04882,2025-09-25,Poland,29,Plus,Stocks,0,13
U04883,2024-08-26,Spain,32,Standard,Card Payments; Vaults,0,23
U04884,2025-01-03,Portugal,30,Standard,Rewards,0,41
U04885,2024-02-17,Poland,33,Plus,Vaults; Budgeting; Card Payments,1,225
U04886,2025-06-16,UK,20,Standard,Crypto; Travel Insurance; Vaults,0,21
U04887,2024-10-10,France,40,Standard,Travel Insurance,1,373
U04888,2024-12-22,France,29,Standard,Rewards,0,73
U04889,2025-07-12,Germany,39,Standard,Rewards,0,18
U04890,2025-05-06,Spain,41,Standard,Travel Insurance; Rewards,0,7
U04891,2024-11-16,France,44,Standard,Vaults,1,120
U04892,2025-11-07,Portugal,22,Standard,Budgeting,0,2
U04893,2025-01-13,Poland,29,Standard,Vaults,0,5
U04894,2024-04-19,Other,42,Plus,Stocks; Budgeting; Rewards,0,44
U04895,2024-05-08,UK,51,Standard,FX Transfer,1,202
U04896,2024-07-21,France,18,Standard,Rewards; Vaults; Crypto; FX Transfer,0,73
U04897,2024-07-04,UK,40,Plus,Crypto; Card Payments,0,2
U04898,2025-01-12,Germany,37,Premium,FX Transfer; Card Payments; Crypto; Travel Insurance,0,62
U04899,2024-07-04,Spain,46,Metal,Crypto; Card Payments; Travel Insurance,1,91
U04900,2024-03-31,France,33,Metal,Travel Insurance; Vaults,0,20
U04901,2025-04-18,Germany,21,Standard,Stocks,0,24
U04902,2024-03-16,France,48,Standard,Vaults,1,345
U04903,2024-07-01,Other,33,Standard,Budgeting,1,185
U04904,2024-05-11,Portugal,42,Standard,Crypto,0,26
U04905,2024-09-24,Spain,35,Metal,Card Payments; Crypto; Rewards,0,43
U04906,2024-08-11,Poland,32,Standard,Card Payments; Rewards,1,191
U04907,2025-04-15,France,44,Premium,Stocks; FX Transfer; Travel Insurance,0,18
U04908,2024-10-08,Spain,29,Premium,Rewards; Stocks; Vaults; Travel Insurance; Card Payments,1,156
U04909,2025-01-23,UK,42,Premium,Card Payments; Stocks; Rewards; Travel Insurance; Crypto,0,4
U04910,2025-02-05,Other,25,Plus,FX Transfer,0,19
U04911,2025-06-14,UK,33,Premium,Stocks; Card Payments; Crypto,0,32
U04912,2025-02-01,UK,23,Metal,FX Transfer; Crypto; Vaults; Card Payments; Rewards,0,30
U04913,2024-11-16,UK,44,Standard,Travel Insurance; Budgeting,0,32
U04914,2024-12-31,UK,42,Standard,Rewards,0,5
U04915,2024-01-09,Poland,33,Standard,Budgeting,0,49
U04916,2025-06-28,Other,18,Metal,Rewards; Vaults; Stocks; Travel Insurance; Card Payments; Budgeting,0,16
U04917,2025-08-13,Other,43,Plus,Crypto; Vaults; Travel Insurance,0,24
U04918,2024-06-23,Spain,39,Plus,Rewards; Crypto,0,23
U04919,2024-11-24,Poland,24,Plus,Crypto,1,94
U04920,2025-06-30,UK,31,Premium,Card Payments; Rewards,0,21
U04921,2025-01-19,UK,33,Standard,Travel Insurance,1,138
U04922,2025-10-31,Spain,22,Standard,Rewards; Budgeting; Travel Insurance,0,37
U04923,2025-02-07,UK,32,Standard,Travel Insurance; Budgeting,1,134
U04924,2025-05-05,Spain,39,Standard,Rewards; FX Transfer,1,97
U04925,2024-06-05,Germany,37,Standard,Stocks; Rewards; Vaults,1,338
U04926,2025-07-28,UK,36,Standard,Vaults,0,6
U04927,2024-03-29,France,35,Standard,Vaults,1,144
U04928,2025-04-26,Other,34,Plus,Crypto; Stocks; Budgeting,0,1
U04929,2025-06-06,UK,43,Standard,Rewards; Stocks,0,73
U04930,2024-06-23,UK,36,Premium,Stocks; Crypto; Travel Insurance,0,14
U04931,2025-11-16,UK,42,Metal,Crypto; Vaults; FX Transfer; Travel Insurance,0,12
U04932,2024-06-16,Spain,51,Standard,Stocks,0,74
U04933,2025-02-20,Other,39,Standard,Vaults,1,105
U04934,2025-11-10,Poland,38,Premium,Crypto; Budgeting; Card Payments; Rewards,0,5
U04935,2024-03-31,Poland,33,Plus,Travel Insurance; Stocks; Vaults,0,90
U04936,2025-10-16,Portugal,40,Metal,Vaults; Crypto; Travel Insurance,0,20
U04937,2025-02-03,UK,25,Plus,Rewards,0,17
U04938,2024-04-20,Poland,33,Standard,Stocks,0,39
U04939,2025-07-23,UK,35,Standard,Card Payments; Travel Insurance,0,61
U04940,2024-01-26,France,37,Metal,Stocks; FX Transfer; Budgeting; Vaults; Travel Insurance,1,99
U04941,2024-02-24,UK,51,Standard,FX Transfer; Budgeting,1,111
U04942,2024-07-01,Spain,34,Standard,Crypto; Stocks,0,32
U04943,2025-04-26,UK,44,Plus,Crypto; Vaults; Rewards,0,4
U04944,2025-03-08,Germany,20,Plus,Budgeting; Card Payments,0,78
U04945,2025-11-20,Spain,32,Standard,FX Transfer,0,10
U04946,2025-04-10,UK,30,Metal,Stocks; Budgeting; Vaults,0,12
U04947,2025-12-02,France,54,Standard,Budgeting,0,6
U04948,2024-09-27,France,18,Premium,Budgeting; Stocks; FX Transfer,1,139
U04949,2025-11-09,Spain,29,Standard,FX Transfer; Travel Insurance; Card Payments; Budgeting,0,13
U04950,2025-06-09,France,20,Standard,Travel Insurance,0,35
U04951,2025-11-09,UK,32,Premium,Budgeting,0,10
U04952,2024-07-07,Spain,60,Premium,Stocks; Crypto,0,23
U04953,2025-05-01,France,44,Plus,FX Transfer,0,6
U04954,2025-04-26,Portugal,18,Premium,FX Transfer; Stocks,0,3
U04955,2025-07-15,Portugal,27,Premium,Budgeting; Rewards,0,8
U04956,2024-12-27,Germany,37,Standard,Rewards,0,2
U04957,2024-09-11,UK,36,Standard,Crypto; Rewards,0,8
U04958,2025-03-12,France,32,Standard,Crypto,0,16
U04959,2024-10-10,Poland,24,Standard,Vaults,0,66
U04960,2025-03-21,Portugal,33,Standard,Rewards,0,19
U04961,2025-09-20,Spain,31,Premium,Budgeting; FX Transfer; Rewards; Card Payments; Crypto; Travel Insurance,0,12
U04962,2025-06-02,Poland,25,Premium,Card Payments; Vaults; Stocks; Crypto; FX Transfer,0,27
U04963,2024-09-24,France,43,Standard,FX Transfer,1,106
U04964,2024-09-12,Poland,31,Premium,Rewards,0,2
U04965,2025-09-15,Portugal,31,Standard,Budgeting,0,31
U04966,2025-07-02,France,43,Plus,Card Payments,0,4
U04967,2024-10-14,Poland,49,Premium,Stocks; Card Payments,0,41
U04968,2025-01-19,Spain,30,Standard,Card Payments,0,40
U04969,2025-03-04,France,21,Standard,Travel Insurance; Crypto; Stocks,0,29
U04970,2024-08-01,Other,55,Plus,FX Transfer,1,191
U04971,2024-09-27,Portugal,18,Metal,FX Transfer; Card Payments; Travel Insurance,0,36
U04972,2025-02-15,Portugal,39,Premium,Card Payments; Vaults; Rewards; Budgeting,0,16
U04973,2024-10-16,UK,41,Standard,Budgeting,0,89
U04974,2024-11-09,France,59,Standard,Stocks; Rewards,0,74
U04975,2025-10-09,Spain,24,Standard,Rewards; FX Transfer,0,3
U04976,2024-05-12,Portugal,25,Standard,Crypto,1,117
U04977,2024-04-30,Spain,46,Premium,Rewards; FX Transfer; Stocks; Crypto,0,7
U04978,2024-12-04,Other,18,Standard,Travel Insurance; FX Transfer; Rewards,0,1
U04979,2025-08-17,Spain,46,Premium,FX Transfer; Card Payments,0,16
U04980,2025-04-16,Poland,33,Plus,FX Transfer; Travel Insurance; Budgeting; Card Payments,0,4
U04981,2024-04-01,Other,37,Standard,Rewards,0,21
U04982,2025-03-16,Portugal,26,Standard,Rewards,0,45
U04983,2024-03-30,UK,30,Plus,Vaults,0,20
U04984,2024-09-13,Poland,41,Standard,Crypto; Vaults,0,53
U04985,2024-03-07,Germany,26,Premium,Budgeting; Crypto,0,20
U04986,2025-11-23,France,28,Standard,Vaults,0,4
U04987,2025-05-25,UK,35,Premium,Crypto; Vaults; Rewards; Stocks,0,13
